lot_id,label,rule_score,has_brand,brand_count,has_exclusive_phrase,exclusive_count,has_no_analogs,dealer_requirement,legal_marker_count,spec_precision_score,precise_param_count,geo_restriction,geo_count,standard_count,text_length,participants_count,deadline_days,budget_ratio,winner_repeat_count,customer_winner_pair_count,max_similarity,is_copypaste,is_unique
85622453-ЗЦП1,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,0.0,20.0,0.5,0.0,0.0,0.0,0.0,0.0
85622432-ЗЦП1,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,0.0,20.0,1.5,0.0,0.0,0.0,0.0,0.0
85622655-ЗЦП1,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0,20.0,0.5,0.0,0.0,0.0,0.0,0.0
85321836-ОИ4,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
85559210-ОИ2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0
84861014-ЗЦП2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,1.3150169491525423,0.0,0.0,0.0,0.0,0.0
82426973-ОИ4,0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.20820156920394522,0.0,0.0,0.0,0.0,0.0
85508103-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
84072328-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0
85643327-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0
85640980-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
85644729-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0
85644580-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0,16.0,0.48419999999999996,0.0,0.0,0.0,0.0,0.0
85385209-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
83236004-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0
85631241-ЗЦП1,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,0.0,15.0,0.5,0.0,0.0,0.0,0.0,0.0
85631277-ЗЦП1,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,0.0,15.0,1.239866475917978,0.0,0.0,0.0,0.0,0.0
85631308-ЗЦП1,0,12.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,0.0,15.0,3.3239155725444576,0.0,0.0,0.0,0.0,0.0
85631110-ЗЦП1,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,0.0,15.0,1.4499999420000025,0.0,0.0,0.0,0.0,0.0
85631291-ЗЦП1,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,15.0,0.1276595744680851,0.0,0.0,0.0,0.0,0.0
84044384-ЗЦП1,0,8.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,0.0,15.0,2.24,0.0,0.0,0.0,0.0,0.0
85556666-ОИ2,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
85529790-ОИ2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
84076008-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0
85528886-ОК1,0,13.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
85177879-ЗЦП2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,0.0,15.0,0.3473282442748092,0.0,0.0,0.0,0.0,0.0
84602276-ОИ2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,20.0,0.16,0.0,0.0,0.0,0.0,0.0
85597571-ОИ2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,20.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
82306790-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.737864406779661,0.0,0.0,0.0,0.0,0.0
85631004-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0
85631046-ЗЦП1,0,5.694444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,0.0,16.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0
85631036-ЗЦП1,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,0.0,16.0,0.058195926285160036,0.0,0.0,0.0,0.0,0.0
85631034-ЗЦП1,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,0.0,16.0,0.16877637130801687,0.0,0.0,0.0,0.0,0.0
85631039-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,0.0,16.0,0.5,0.0,0.0,0.0,0.0,0.0
84862117-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,0.0,16.0,1.7647058823529411,0.0,0.0,0.0,0.0,0.0
85513123-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,0.0,20.0,1.5384615384615385,0.0,0.0,0.0,0.0,0.0
84036670-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,0.0,16.0,0.8399995824000167,0.0,0.0,0.0,0.0,0.0
84045934-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,15.0,0.6172839506172839,0.0,0.0,0.0,0.0,0.0
84353852-ЗЦП2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,0.0,15.0,0.9999988400000465,0.0,0.0,0.0,0.0,0.0
84241840-ЗЦП1,0,15.694444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,0.0,15.0,94.46835310171093,0.0,0.0,0.0,0.0,0.0
83236015-ЗЦП2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,0.0,0.0,1.2121662525684467,0.0,0.0,0.0,0.0,0.0
84962894-ОК1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0
85078592-ЗЦП1,0,15.694444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,6.99375,0.0,0.0,0.0,0.0,0.0
82426981-ЗЦП2,0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.9641100763838024,0.0,0.0,0.0,0.0,0.0
82426986-ЗЦП2,0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,15.0,0.3670576540755467,0.0,0.0,0.0,0.0,0.0
82426991-ЗЦП2,0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.8333891388511039,0.0,0.0,0.0,0.0,0.0
83688411-ЗЦП1,0,10.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,3.50276799194766,0.0,0.0,0.0,0.0,0.0
83688370-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,0.0,0.555956678700361,0.0,0.0,0.0,0.0,0.0
85555370-ЗЦП2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
82928372-ЗЦП2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,0.0,15.0,1.2222222222222223,0.0,0.0,0.0,0.0,0.0
82928238-ЗЦП2,0,25.833333333333332,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
85060212-ЗЦП2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
84382086-ЗЦП1,0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,2.7855790247787384,0.0,0.0,0.0,0.0,0.0
85315594-ЗЦП2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,1.9333333333333333,0.0,0.0,0.0,0.0,0.0
85482359-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84080130-ЗЦП4,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
84477435-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,20.0,0.6444447786009964,0.0,0.0,0.0,0.0,0.0
83222804-ЗЦП1,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,0.0,15.0,0.30362651509631033,0.0,0.0,0.0,0.0,0.0
85529049-ОК1,0,13.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
85558655-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
85558751-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
85508016-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
85460435-ЗЦП3,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0.0,15.0,0.2955868544600939,0.0,0.0,0.0,0.0,0.0
85460134-ЗЦП3,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
84032521-ЗЦП3,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,0.0,15.0,0.20618552077797736,0.0,0.0,0.0,0.0,0.0
84205989-ГСЗ1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.8285714283820409,0.0,0.0,0.0,0.0,0.0
85654099-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0
85520145-ЗЦП2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0
84072330-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
83297262-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.6372776587301587,0.0,0.0,0.0,0.0,0.0
85473598-ЗЦП3,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,0.0,15.0,0.25125612029997757,0.0,0.0,0.0,0.0,0.0
85652772-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
85114036-ОИ3,0,10.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,16.0,3.2779814535259866,0.0,0.0,0.0,0.0,0.0
84621671-ЗЦП3,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
85460569-ЗЦП3,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.35971260289158374,0.0,0.0,0.0,0.0,0.0
81910928-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.3222230814837728,0.0,0.0,0.0,0.0,0.0
85561912-ЗЦП2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.29896855847326725,0.0,0.0,0.0,0.0,0.0
85377799-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
85380271-ОИ3,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,20.0,0.15,0.0,0.0,0.0,0.0,0.0
85317075-ЗЦП4,0,11.805555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
82844928-ЗЦП2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,690.0,0.0,15.0,1.7610062893081762,0.0,0.0,0.0,0.0,0.0
82844791-ЗЦП2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,0.0,15.0,0.3866706880418223,0.0,0.0,0.0,0.0,0.0
85177502-ЗЦП2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,582.0,0.0,15.0,1.2222222222222223,0.0,0.0,0.0,0.0,0.0
85249613-ЗЦП2,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
82844820-ЗЦП2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
82845052-ЗЦП2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
83491089-ЗЦП1,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,622.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0
85418390-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0
85208739-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0
85528665-ЗЦП2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0.0,15.0,0.5059760956175299,0.0,0.0,0.0,0.0,0.0
85528684-ЗЦП2,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
83002681-ЗЦП2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,15.0,0.211864406779661,0.0,0.0,0.0,0.0,0.0
84495848-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,15.0,0.5175760189777874,0.0,0.0,0.0,0.0,0.0
85629333-ЗЦП1,0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,2.823529411764706,0.0,0.0,0.0,0.0,0.0
84732387-ЗЦП1,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0
84535848-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.2052545238095238,0.0,0.0,0.0,0.0,0.0
84147865-ЗЦП1,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0
85528945-ОК1,0,13.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
85088382-ЗЦП2,0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,2.10603167752443,0.0,0.0,0.0,0.0,0.0
82455553-ЗЦП2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,0.0,0.0,0.6437999742480011,0.0,0.0,0.0,0.0,0.0
85055516-ЗЦП1,0,7.361111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,0.0,30.0,2.556949152542373,0.0,0.0,0.0,0.0,0.0
84015856-ЗЦП2,0,15.694444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,6.153846153846154,0.0,0.0,0.0,0.0,0.0
85608050-ОИ2,0,10.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,15.0,3.8153846153846156,0.0,0.0,0.0,0.0,0.0
84947534-ЗЦП1,0,15.694444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,6.166666666666667,0.0,0.0,0.0,0.0,0.0
85567798-ЗЦП2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,0.0,0.0,0.924458103259538,0.0,0.0,0.0,0.0,0.0
85654313-ГСЗ1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.6628571427056327,0.0,0.0,0.0,0.0,0.0
85654486-ГЗПОП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
85654048-ЗЦП1,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0
85654333-ЗЦП1,0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.8512691245057425,0.0,0.0,0.0,0.0,0.0
84004294-ЗЦП2,0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.7031332912980778,0.0,0.0,0.0,0.0,0.0
84004297-ЗЦП2,0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.8137692514186898,0.0,0.0,0.0,0.0,0.0
84004293-ЗЦП2,0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,1.1607598808862363,0.0,0.0,0.0,0.0,0.0
84004296-ЗЦП2,0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.68604034135957,0.0,0.0,0.0,0.0,0.0
84004295-ЗЦП2,0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.8392401191137636,0.0,0.0,0.0,0.0,0.0
84049129-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0,15.0,0.7119595705165267,0.0,0.0,0.0,0.0,0.0
85448895-ОК1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,1.3525950302590848,0.0,0.0,0.0,0.0,0.0
85585017-ЗЦП1,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
85643850-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0,20.0,0.693069306930693,0.0,0.0,0.0,0.0,0.0
85585108-ЗЦП1,0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
85575752-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0
82848311-ЗЦП2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,1.702538249011485,0.0,0.0,0.0,0.0,0.0
84865800-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
85569671-ЗЦП2,0,10.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,4.958333333333333,0.0,0.0,0.0,0.0,0.0
85386478-ЗЦП3,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,1.5039087866268117,0.0,0.0,0.0,0.0,0.0
85629354-ЗЦП1,0,15.694444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,5.208333333333333,0.0,0.0,0.0,0.0,0.0
85528912-ОК1,0,13.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0
85378834-ЗЦП1,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0
85529771-ОИ2,0,4.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0.0,15.0,1.3435897435897435,0.0,0.0,0.0,0.0,0.0
